Temperature(K) Pressure(MPa) Hconf(kcal/mol) dHconf Volume(A3) dV V^2(A6) dV^2 V*Hconf(A3*kcal/mol) dV*Hconf Uconf(kcal/mol) dUconf Uconf*Hconf(kcal/mol) dUconf*Hconf rho(kg/m3) drho aP(1/K) daP kT(1/MPa) dkT Cp_id(J/molK) Cp(J/molK) dCp Cv(J/molK) dCv uJT(K/MPa) duJT SS(m/s) dSS
3.0015000000e+02 8.0000000000e+01 -8.9148604896e+01 2.9051636260e-01 4.2747872820e+04 1.0971817342e+01 1.8280547598e+09 9.3775594625e+05 -3.7948324606e+06 1.1506301545e+04 -5.8137371000e+02 1.8013395248e-01 5.2104430395e+04 1.8534625087e+02 3.1906228919e+02 8.1891634062e-02 2.1012270272e-03 2.2158543627e-03 3.8054589753e-03 7.4881657254e-03 3.5782949699e+01 4.8508497832e+01 1.0504773605e+01 3.0999038003e+01 4.9984501993e+01 -3.8280413274e-01 7.1948161422e-01 1.1352553157e+03 1.8910403404e+03
3.1015000000e+02 8.0000000000e+01 -6.3567476242e+01 2.2843054654e-01 4.3651506427e+04 9.1077169712e+00 1.9062009381e+09 7.9439117453e+05 -2.7573957860e+06 9.4148300651e+03 -5.6619757036e+02 1.3668396798e-01 3.6277396118e+04 1.3830737399e+02 3.1245735317e+02 6.5193010990e-02 2.0877122055e-03 1.6449487778e-03 3.9959733293e-03 6.0136761222e-03 3.6172544410e+01 4.8644547520e+01 7.5526034795e+00 3.1275712872e+01 3.7033498476e+01 -3.7204914765e-01 5.6201644041e-01 1.1161095138e+03 1.4017292484e+03
3.2015000000e+02 8.0000000000e+01 -3.8194520780e+01 2.0798530842e-01 4.4574354485e+04 8.2716735709e+00 1.9877048605e+09 7.3756280903e+05 -1.6834734688e+06 8.9847752604e+03 -5.5145085083e+02 1.2469127844e-01 2.1359429262e+04 1.1926169974e+02 3.0598837197e+02 5.6782335014e-02 2.0952518153e-03 1.4224160343e-03 4.2217075523e-03 5.2941029860e-03 3.6587870373e+01 4.8978537421e+01 6.3469356141e+00 3.1524180437e+01 3.1114823278e+01 -3.5239263728e-01 5.0830977740e-01 1.0966914803e+03 1.1459587699e+03
3.3015000000e+02 8.0000000000e+01 -1.3007099794e+01 2.1577561670e-01 4.5512374981e+04 8.6780177245e+00 2.0722803141e+09 7.9021855641e+05 -5.7166570329e+05 9.7170244137e+03 -5.3706437050e+02 1.2696693130e-01 7.2915667585e+03 1.1759613265e+02 2.9968188137e+02 5.7141484692e-02 2.0610701833e-03 1.4014534626e-03 4.3577520539e-03 5.3864419921e-03 3.7027134726e+01 4.9080710981e+01 6.1253292428e+00 3.1852315793e+01 3.0141741461e+01 -3.4851518846e-01 5.2659604473e-01 1.0862340561e+03 1.1052468943e+03
3.4015000000e+02 8.0000000000e+01 1.1619899387e+01 2.0650330583e-01 4.6451662366e+04 8.5747818008e+00 2.1587469833e+09 7.9703858003e+05 5.6150760553e+05 9.6907729665e+03 -5.2325289970e+02 1.1936850645e-01 -5.7686528037e+03 1.0680437171e+02 2.9362208940e+02 5.4201404649e-02 2.0358885247e-03 1.2767253784e-03 4.5383785592e-03 5.1662652604e-03 3.7488468248e+01 4.9143700624e+01 5.4908762672e+00 3.2170646904e+01 2.7034181099e+01 -3.4186051062e-01 5.0389425961e-01 1.0706790614e+03 9.8911104897e+02
3.5015000000e+02 8.0000000000e+01 3.6042597767e+01 2.1217878853e-01 4.7410909032e+04 9.0569410857e+00 2.2488950391e+09 8.5926014799e+05 1.7324882049e+06 1.0371547139e+04 -5.0987555305e+02 1.1911023097e-01 -1.8055550230e+04 1.0416856523e+02 2.8768134674e+02 5.4955980850e-02 2.0496377878e-03 1.2511604781e-03 4.8025362694e-03 5.3010241386e-03 3.7969973093e+01 4.9588957206e+01 5.3248613814e+00 3.2508598866e+01 2.6113238977e+01 -3.1747892331e-01 5.1297981760e-01 1.0507567384e+03 9.3644049400e+02
3.6015000000e+02 8.0000000000e+01 6.0271062766e+01 2.0225230938e-01 4.8388496123e+04 8.9150708995e+00 2.3426456187e+09 8.6268808622e+05 2.9417042480e+06 1.0285836592e+04 -4.9690362263e+02 1.1150489074e-01 -2.9620931876e+04 9.4294669761e+01 2.8186935435e+02 5.1931460569e-02 2.0267212821e-03 1.1391631505e-03 4.9834804320e-03 5.0715090260e-03 3.8469762099e+01 4.9781450450e+01 4.8238826510e+00 3.2886309389e+01 2.3519732652e+01 -3.0877496563e-01 4.8818131349e-01 1.0380921214e+03 8.4182125444e+02
3.7015000000e+02 8.0000000000e+01 8.4054066930e+01 2.0068283504e-01 4.9369952474e+04 8.9557427710e+00 2.4386839627e+09 8.8445860161e+05 4.1764806963e+06 1.0618678029e+04 -4.8442170607e+02 1.0974303910e-01 -4.0384178993e+04 8.8540087185e+01 2.7626589609e+02 5.0114820408e-02 1.9889602082e-03 1.0819000960e-03 5.1198427017e-03 4.9577515885e-03 3.8985990108e+01 4.9918998245e+01 4.5749474002e+00 3.3311010589e+01 2.1927316507e+01 -3.0685287277e-01 4.8498031695e-01 1.0293121026e+03 7.8339935398e+02
3.8015000000e+02 8.0000000000e+01 1.0739237264e+02 1.9880443465e-01 5.0353091626e+04 9.0395093321e+00 2.5368265894e+09 9.1053439745e+05 5.4358274656e+06 1.0926691514e+04 -4.7240386475e+02 1.0721150691e-01 -5.0394027032e+04 8.3205115131e+01 2.7087183170e+02 4.8627569259e-02 1.9563494820e-03 1.0270183601e-03 5.2699898441e-03 4.8725796950e-03 3.9516878020e+01 5.0105173469e+01 4.3590421568e+00 3.3754139663e+01 2.0488943109e+01 -3.0294414034e-01 4.8038339516e-01 1.0197435149e+03 7.3102295989e+02
3.9015000000e+02 8.0000000000e+01 1.3032212907e+02 1.9872271623e-01 5.1341167672e+04 9.2315092545e+00 2.6374218640e+09 9.4830092169e+05 6.7208805051e+06 1.1345294508e+04 -4.6085141915e+02 1.0512867306e-01 -5.9716833902e+04 7.8865967833e+01 2.6565882271e+02 4.7767356909e-02 1.9311156134e-03 9.8556926942e-04 5.4469066207e-03 4.8490177621e-03 4.0060730405e+01 5.0323064379e+01 4.2144546931e+00 3.4192671213e+01 1.9334783441e+01 -2.9588919938e-01 4.8001486236e-01 1.0085093702e+03 6.8743303847e+02
4.0015000000e+02 8.0000000000e+01 1.5291942285e+02 1.9948884662e-01 5.2338277453e+04 9.4657614619e+00 2.7409299923e+09 9.9122016785e+05 8.0355089951e+06 1.1819647110e+04 -4.4973545612e+02 1.0332615550e-01 -6.8424841119e+04 7.5131094562e+01 2.6059768918e+02 4.7131003988e-02 1.9196964481e-03 9.5100087015e-04 5.6534565963e-03 4.8477684580e-03 4.0615947596e+01 5.0704514634e+01 4.1112172129e+00 3.4647149377e+01 1.8408395368e+01 -2.8146856803e-01 4.7980833340e-01 9.9666050658e+02 6.4841853489e+02
4.1015000000e+02 8.0000000000e+01 1.7544677713e+02 2.0213829595e-01 5.3353124637e+04 9.7246635576e+00 2.8483314781e+09 1.0381636807e+06 9.3948670241e+06 1.2416933840e+04 -4.3889367187e+02 1.0298463868e-01 -7.6643694595e+04 7.2073791990e+01 2.5564077555e+02 4.6595593993e-02 1.9193776818e-03 9.2710595239e-04 5.8769486475e-03 4.8591695670e-03 4.1181033148e+01 5.1273039213e+01 4.0616559626e+00 3.5138649607e+01 1.7750121727e+01 -2.6040933313e-01 4.8201699461e-01 9.8550988711e+02 6.1491702039e+02
4.2015000000e+02 8.0000000000e+01 1.9782282270e+02 2.0280040344e-01 5.4379643021e+04 9.9260640082e+00 2.9590401489e+09 1.0797650611e+06 1.0793477886e+07 1.2901062810e+04 -4.2833758566e+02 1.0155238866e-01 -8.4372538702e+04 6.8607425459e+01 2.5081507348e+02 4.5781956911e-02 1.8842202074e-03 8.9569380274e-04 6.0060313029e-03 4.8411323285e-03 4.1754597497e+01 5.1524038947e+01 3.9874372905e+00 3.5638665735e+01 1.6941414422e+01 -2.5863676770e-01 4.8375505504e-01 9.7965603795e+02 5.8822663186e+02
4.3015000000e+02 8.0000000000e+01 2.1959725860e+02 1.9921997587e-01 5.5397498689e+04 9.9498966635e+00 3.0708789903e+09 1.1025987087e+06 1.2202332146e+07 1.3121365287e+04 -4.1828336132e+02 9.8183222240e-02 -9.1494095032e+04 6.3956233862e+01 2.4620667869e+02 4.4220967893e-02 1.8259640666e-03 8.4859083688e-04 6.0672986915e-03 4.7399134022e-03 4.2335358603e+01 5.1535228987e+01 3.8449393224e+00 3.6133121830e+01 1.5823560802e+01 -2.7128066224e-01 4.7870368275e-01 9.7712867809e+02 5.5849324613e+02
4.4015000000e+02 8.0000000000e+01 2.4080654115e+02 1.9963585801e-01 5.6407834152e+04 1.0133984131e+01 3.1839689301e+09 1.1438675190e+06 1.3622352462e+07 1.3601497457e+04 -4.0870769810e+02 9.6689261955e-02 -9.8057526651e+04 6.0789502514e+01 2.4179680651e+02 4.3440153960e-02 1.7948385000e-03 8.2090750794e-04 6.1997135348e-03 4.7187485994e-03 4.2922140237e+01 5.1817374439e+01 3.7891890545e+00 3.6643368796e+01 1.5115718073e+01 -2.6888593697e-01 4.7967900323e-01 9.7124526222e+02 5.3452711110e+02
4.5015000000e+02 8.0000000000e+01 2.6182202796e+02 2.0135003698e-01 5.7427251673e+04 1.0401471377e+01 3.3001772967e+09 1.1953266272e+06 1.5077095727e+07 1.4180230778e+04 -3.9943040698e+02 9.5532569015e-02 -1.0421069269e+05 5.8299011871e+01 2.3750456034e+02 4.3017849787e-02 1.7892702278e-03 7.9999934879e-04 6.4107563645e-03 4.7358344365e-03 4.3513868512e+01 5.2356197494e+01 3.7665328928e+00 3.7171754492e+01 1.4595678603e+01 -2.5100622260e-01 4.8051672741e-01 9.6180472438e+02 5.1039848658e+02
4.6015000000e+02 8.0000000000e+01 2.8278717356e+02 2.0303746890e-01 5.8462246036e+04 1.0657685971e+01 3.4202895109e+09 1.2467360015e+06 1.6576169550e+07 1.4770749834e+04 -3.9038281833e+02 9.4466427076e-02 -1.1001983483e+05 5.5872649239e+01 2.3329986590e+02 4.2530639452e-02 1.7804096206e-03 7.8005904588e-04 6.6106826589e-03 4.7468586087e-03 4.4109567143e+01 5.2880406366e+01 3.7490515651e+00 3.7708174980e+01 1.4102885817e+01 -2.3503190152e-01 4.8165983274e-01 9.5356265832e+02 4.8850581662e+02
4.7015000000e+02 8.0000000000e+01 3.0356287729e+02 2.0311857113e-01 5.9504720179e+04 1.0811206416e+01 3.5434131756e+09 1.2869314085e+06 1.8109201442e+07 1.5243058251e+04 -3.8161079831e+02 9.3005815660e-02 -1.1546461118e+05 5.3128645056e+01 2.2921264261e+02 4.1644850779e-02 1.7513948570e-03 7.5483691355e-04 6.7351108846e-03 4.7122591198e-03 4.4708351853e+01 5.3237382074e+01 3.7047756898e+00 3.8251157815e+01 1.3516141218e+01 -2.3214611445e-01 4.8119145706e-01 9.4949874210e+02 4.6908785164e+02
4.8015000000e+02 8.0000000000e+01 3.2398586303e+02 2.0210389335e-01 6.0544934463e+04 1.0905145593e+01 3.6684298221e+09 1.3209646243e+06 1.9663284343e+07 1.5639250473e+04 -3.7316547488e+02 9.1242434764e-02 -1.2052082513e+05 5.0250097868e+01 2.2527457138e+02 4.0575681864e-02 1.7153942713e-03 7.2718925583e-04 6.8285543763e-03 4.6545041948e-03 4.5309424258e+01 5.3537054955e+01 3.6455144799e+00 3.8802573213e+01 1.2895405215e+01 -2.3457852596e-01 4.7906621077e-01 9.4705783868e+02 4.5061223545e+02
4.9015000000e+02 8.0000000000e+01 3.4407629979e+02 2.0261052092e-01 6.1583222806e+04 1.1083208784e+01 3.7953864129e+09 1.3656919221e+06 2.1238899762e+07 1.6156474394e+04 -3.6503052398e+02 8.9985872182e-02 -1.2521690683e+05 4.7973581357e+01 2.2147645964e+02 3.9859392398e-02 1.6860731709e-03 7.0638415616e-04 6.9420233435e-03 4.6342397656e-03 4.5912065491e+01 5.3897046344e+01 3.6171630944e+00 3.9357891379e+01 1.2412632139e+01 -2.3326854536e-01 4.7978570137e-01 9.4375605346e+02 4.3538009757e+02
5.0015000000e+02 8.0000000000e+01 3.6386805762e+02 2.0230477077e-01 6.2620938329e+04 1.1220142635e+01 3.9244267815e+09 1.4056162519e+06 2.2837276061e+07 1.6606209230e+04 -3.5718765621e+02 8.8425286971e-02 -1.2958675991e+05 4.5753487719e+01 2.1780628850e+02 3.9025566992e-02 1.6549574122e-03 6.8373364717e-04 7.0414948907e-03 4.5973077947e-03 4.6515629773e+01 5.4239430493e+01 3.5760345569e+00 3.9910637784e+01 1.1915098046e+01 -2.3393907761e-01 4.7874687115e-01 9.4133798748e+02 4.2043468638e+02
5.1015000000e+02 8.0000000000e+01 3.8331530384e+02 2.0138003451e-01 6.3654914826e+04 1.1318549839e+01 4.0551399335e+09 1.4414518051e+06 2.4453254239e+07 1.7007332926e+04 -3.4964624661e+02 8.6754839960e-02 -1.3364244066e+05 4.3560812907e+01 2.1426835929e+02 3.8099290685e-02 1.6205937566e-03 6.6026807589e-04 7.1189524391e-03 4.5468840451e-03 4.7119538098e+01 5.4552866949e+01 3.5264189189e+00 4.0461827089e+01 1.1417829099e+01 -2.3778193133e-01 4.7670502199e-01 9.4015395406e+02 4.0652997771e+02
5.2015000000e+02 8.0000000000e+01 4.0242853612e+02 2.0162942821e-01 6.4684895349e+04 1.1482529895e+01 4.1874837849e+09 1.4862372207e+06 2.6086369824e+07 1.7508729147e+04 -3.4239283888e+02 8.5635235699e-02 -1.3740581548e+05 4.1832304921e+01 2.1085655448e+02 3.7430170942e-02 1.5907280018e-03 6.4173675544e-04 7.2074813450e-03 4.5244568988e-03 4.7723272124e+01 5.4909694074e+01 3.4990511559e+00 4.1015902246e+01 1.1021443596e+01 -2.3912909558e-01 4.7688433861e-01 9.3856220380e+02 3.9517468748e+02
5.3015000000e+02 8.0000000000e+01 4.2127767183e+02 2.0281101654e-01 6.5713963880e+04 1.1719426037e+01 4.3218438029e+09 1.5413823816e+06 2.7741335117e+07 1.8103443242e+04 -3.3539302647e+02 8.4994479088e-02 -1.4090903263e+05 4.0588962126e+01 2.0755457980e+02 3.7015276556e-02 1.5668997333e-03 6.2715115630e-04 7.3155885203e-03 4.5312289657e-03 4.8326368377e+01 5.5327310180e+01 3.4905425845e+00 4.1575161672e+01 1.0713780547e+01 -2.3652488499e-01 4.7863011660e-01 9.3618571446e+02 3.8578399854e+02
5.4015000000e+02 8.0000000000e+01 4.3993263838e+02 2.0684194189e-01 6.6745000974e+04 1.2156795982e+01 4.4585954153e+09 1.6250192303e+06 2.9423173115e+07 1.8992409009e+04 -3.2861005047e+02 8.5467119008e-02 -1.4417865303e+05 4.0203611798e+01 2.0434840005e+02 3.7219593561e-02 1.5470705231e-03 6.2234954494e-04 7.4338864522e-03 4.6147916714e-03 4.8928412804e+01 5.5793736168e+01 3.5356813113e+00 4.2141040690e+01 1.0598624927e+01 -2.3125099457e-01 4.8695544779e-01 9.3356919208e+02 3.8277247437e+02
5.5015000000e+02 8.0000000000e+01 4.5843131618e+02 2.1720238747e-01 6.7778892410e+04 1.3005807802e+01 4.5978615021e+09 1.7669157869e+06 3.1134201439e+07 2.0527169833e+04 -3.2201622985e+02 8.8221032314e-02 -1.4723128613e+05 4.1270917454e+01 2.0123129304e+02 3.8613430051e-02 1.5266257699e-03 6.3673925976e-04 7.5428604371e-03 4.8493900253e-03 4.9529035705e+01 5.6263917060e+01 3.6918606810e+00 4.2712470068e+01 1.0825136195e+01 -2.2688699150e-01 5.1058069415e-01 9.3158361919e+02 3.9272269701e+02
5.6015000000e+02 8.0000000000e+01 4.7674436365e+02 2.3632125440e-01 6.8813181661e+04 1.4357831428e+01 4.7393127424e+09 1.9813502714e+06 3.2870719053e+07 2.2948707335e+04 -3.1561262024e+02 9.4639574180e-02 -1.5007361665e+05 4.3817220878e+01 1.9820670736e+02 4.1355717373e-02 1.5014646612e-03 6.7473639382e-04 7.6266790755e-03 5.2592676331e-03 5.0127907074e+01 5.6685121079e+01 3.9900627347e+00 4.3283673362e+01 1.1430528436e+01 -2.2696378116e-01 5.5498527863e-01 9.3077685253e+02 4.1763265107e+02
5.7015000000e+02 8.0000000000e+01 4.9481139274e+02 2.6348033698e-01 6.9844444519e+04 1.6062907537e+01 4.8824771049e+09 2.2491230224e+06 3.4626309143e+07 2.6156021687e+04 -3.0942018128e+02 1.0585846346e-01 -1.5271182509e+05 4.7157595794e+01 1.9528015799e+02 4.4910760521e-02 1.4735106096e-03 7.3047329616e-04 7.6949432285e-03 5.7796953099e-03 5.0724732332e+01 5.7063411904e+01 4.4012817943e+00 4.3847318773e+01 1.2278691398e+01 -2.3016729710e-01 6.1665393956e-01 9.3062684864e+02 4.5140266329e+02
5.8015000000e+02 8.0000000000e+01 5.1260733030e+02 2.9139141061e-01 7.0871725154e+04 1.7686071970e+01 5.0272108331e+09 2.5101560973e+06 3.6397970781e+07 2.9420970199e+04 -3.0345298012e+02 1.2033492191e-01 -1.5516065842e+05 5.0440012720e+01 1.9244958593e+02 4.8025883666e-02 1.4473028297e-03 7.8214728728e-04 7.7675424863e-03 6.2507396518e-03 5.1319248454e+01 5.7440584268e+01 4.7997108726e+00 4.4399026612e+01 1.3020378212e+01 -2.3270016299e-01 6.7723820930e-01 9.3029864998e+02 4.8022416329e+02
5.9015000000e+02 8.0000000000e+01 5.3015886176e+02 3.1161756083e-01 7.1896937720e+04 1.8917968601e+01 5.1737731490e+09 2.7212382670e+06 3.8187764192e+07 3.1988452547e+04 -2.9770637203e+02 1.3382681062e-01 -1.5744109301e+05 5.3744449537e+01 1.8970535593e+02 4.9916450974e-02 1.4261648495e-03 8.1041395603e-04 7.8583559731e-03 6.5697126490e-03 5.1911220474e+01 5.7856780561e+01 5.0678798833e+00 4.4939784037e+01 1.3405774378e+01 -2.3144719628e-01 7.1857920154e-01 9.2930012626e+02 4.9542379768e+02
6.0015000000e+02 8.0000000000e+01 5.4753672926e+02 3.2420000361e-01 7.2923887114e+04 1.9968127332e+01 5.3227091812e+09 2.9123748239e+06 4.0002168153e+07 3.3995658537e+04 -2.9215342680e+02 1.4309072706e-01 -1.5957320282e+05 5.7815317971e+01 1.8703383349e+02 5.1213882726e-02 1.4112655635e-03 8.2061899246e-04 7.9700648094e-03 6.8177753194e-03 5.2500438338e+01 5.8340023013e+01 5.2328992652e+00 4.5476313155e+01 1.3584303377e+01 -2.2498722271e-01 7.4352583467e-01 9.2768313152e+02 5.0339062756e+02
3.0015000000e+02 9.0000000000e+01 -6.5504339206e+01 2.8761563262e-01 4.1269272409e+04 9.9258473615e+00 1.7037151015e+09 8.1779203739e+05 -2.6887344578e+06 1.1237915356e+04 -6.0010388615e+02 1.7773116257e-01 3.9581561298e+04 1.8475461980e+02 3.3049369093e+02 7.9488436278e-02 1.9736490701e-03 2.2140926236e-03 3.2876533853e-03 6.7691870709e-03 3.5782949699e+01 4.8513410449e+01 1.0790988457e+01 3.1251057812e+01 5.1295839759e+01 -4.0784016801e-01 7.0327337264e-01 1.1952918088e+03 2.0581370956e+03
3.1015000000e+02 9.0000000000e+01 -4.0167237505e+01 2.9212682068e-01 4.2080495239e+04 1.0179622410e+01 1.7713785152e+09 8.5685579290e+05 -1.6747459210e+06 1.1912591269e+04 -5.8527531374e+02 1.7528433589e-01 2.3786989953e+04 1.7783687568e+02 3.2412247248e+02 7.8407926655e-02 1.9283329247e-03 2.1286591821e-03 3.3876926287e-03 6.7249908491e-03 3.6172544410e+01 4.8336599580e+01 1.0085218189e+01 3.1486842604e+01 4.8171109556e+01 -4.1156031936e-01 7.1633332496e-01 1.1824068030e+03 1.9334872794e+03
3.2015000000e+02 9.0000000000e+01 -1.5333198409e+01 2.5649086867e-01 4.2893905625e+04 9.4060288417e+00 1.8405521428e+09 8.0621414009e+05 -6.4112414045e+05 1.0839958676e+04 -5.7097814137e+02 1.5008541107e-01 9.0401544332e+03 1.4909595848e+02 3.1797603789e+02 6.9727662702e-02 1.8973656103e-03 1.7679066785e-03 3.5074488980e-03 6.0167669907e-03 3.6587870373e+01 4.8332560054e+01 8.2195939418e+00 3.1754230257e+01 4.0022955509e+01 -4.0977083719e-01 6.2642275816e-01 1.1682242898e+03 1.6231682811e+03
3.3015000000e+02 9.0000000000e+01 8.9655321704e+00 2.3599631203e-01 4.3710715745e+04 8.9228936313e+00 1.9113596037e+09 7.7939588690e+05 4.0976401951e+05 1.0371431435e+04 -5.5726031748e+02 1.3705685284e-01 -4.7033956017e+03 1.3037180122e+02 3.1203410715e+02 6.3697130096e-02 1.8878756991e-03 1.5450344837e-03 3.6785925758e-03 5.5349689606e-03 3.7027134726e+01 4.8492414433e+01 7.0635912349e+00 3.2046981852e+01 3.4443259774e+01 -3.9940295561e-01 5.7304386457e-01 1.1481574763e+03 1.3845618291e+03
3.4015000000e+02 9.0000000000e+01 3.3346304851e+01 2.3113779428e-01 4.4552058097e+04 8.7761583815e+00 1.9857023731e+09 7.8156772420e+05 1.5052906446e+06 1.0560154876e+04 -5.4377824047e+02 1.3426335144e-01 -1.7824073826e+04 1.2129533647e+02 3.0614150597e+02 6.0305773927e-02 1.9177044351e-03 1.4402066977e-03 3.9023901051e-03 5.2847283441e-03 3.7488468248e+01 4.9197848891e+01 6.5070850262e+00 3.2400068866e+01 3.1608721528e+01 -3.7033808754e-01 5.5093647953e-01 1.1273886090e+03 1.2270861851e+03
3.5015000000e+02 9.0000000000e+01 5.7543698938e+01 2.3196142901e-01 4.5403694192e+04 8.9608992225e+00 2.0623646364e+09 8.1313639004e+05 2.6332529743e+06 1.0993917186e+04 -5.3061288654e+02 1.3259711838e-01 -3.0221583704e+04 1.1590571797e+02 3.0039921647e+02 5.9286962288e-02 1.8582600811e-03 1.3770690640e-03 3.9599182303e-03 5.2414374957e-03 3.7969973093e+01 4.9046399369e+01 6.1843130096e+00 3.2740187638e+01 2.9798571223e+01 -3.8036558221e-01 5.5552057739e-01 1.1222005473e+03 1.1716975351e+03
3.6015000000e+02 9.0000000000e+01 8.0908916490e+01 2.2531807645e-01 4.6244429159e+04 8.9242243353e+00 2.1394854353e+09 8.2508389382e+05 3.7633466307e+06 1.1081021130e+04 -5.1813849662e+02 1.2712715095e-01 -4.1606576847e+04 1.0702297088e+02 2.9493788567e+02 5.6916949880e-02 1.8255327147e-03 1.2775244124e-03 4.0801169191e-03 5.0759297740e-03 3.8469762099e+01 4.9092813673e+01 5.7228871587e+00 3.3092427902e+01 2.7242991033e+01 -3.7951300525e-01 5.3958930403e-01 1.1103069562e+03 1.0738709428e+03
3.7015000000e+02 9.0000000000e+01 1.0409697826e+02 2.3122714278e-01 4.7099641207e+04 9.3461149581e+00 2.2194104266e+09 8.8013029672e+05 4.9265125216e+06 1.1790510035e+04 -5.0602879767e+02 1.2750355825e-01 -5.2349782968e+04 1.0455818608e+02 2.8958254905e+02 5.7462683875e-02 1.8389445234e-03 1.2539535089e-03 4.2967129893e-03 5.1724929903e-03 3.8985990108e+01 4.9633407220e+01 5.6290682062e+00 3.3494384127e+01 2.6396756611e+01 -3.5640466527e-01 5.4667049761e-01 1.0913063461e+03 1.0174324993e+03
3.8015000000e+02 9.0000000000e+01 1.2724614173e+02 2.2736628370e-01 4.7973122016e+04 9.4128424805e+00 2.3025448069e+09 9.0246758537e+05 6.1296315757e+06 1.2010587307e+04 -4.9419464940e+02 1.2335387659e-01 -6.2549047703e+04 9.7845237586e+01 2.8430991328e+02 5.5784662680e-02 1.8318310637e-03 1.1808775342e-03 4.4655343004e-03 5.0713330405e-03 3.9516878020e+01 5.0046684095e+01 5.3315020733e+00 3.3927933845e+01 2.4636653108e+01 -3.4233200664e-01 5.3308896930e-01 1.0778944393e+03 9.4007298309e+02
3.9015000000e+02 9.0000000000e+01 1.5015024007e+02 2.2726508756e-01 4.8853528230e+04 9.5235124690e+00 2.3878710875e+09 9.2993920179e+05 7.3619972897e+06 1.2427207674e+04 -4.8269527754e+02 1.2220109667e-01 -7.2134831006e+04 9.2797439576e+01 2.7918626667e+02 5.4424603260e-02 1.8019459729e-03 1.1318663336e-03 4.5747537173e-03 4.9997454544e-03 4.0060730405e+01 5.0303939884e+01 5.1521799990e+00 3.4391955737e+01 2.3310318763e+01 -3.3922560877e-01 5.3113283715e-01 1.0701426646e+03 8.8765684492e+02
4.0015000000e+02 9.0000000000e+01 1.7259815842e+02 2.2443507912e-01 4.9731427615e+04 9.5775729461e+00 2.4744949025e+09 9.5194124324e+05 8.6114006060e+06 1.2692277325e+04 -4.7161961234e+02 1.1920887801e-01 -8.1055961441e+04 8.7156607491e+01 2.7425784487e+02 5.2818200508e-02 1.7598335381e-03 1.0732373976e-03 4.6588246428e-03 4.9022740185e-03 4.0615947596e+01 5.0419141746e+01 4.9408199107e+00 3.4859430133e+01 2.1814826007e+01 -3.4317722545e-01 5.2495662994e-01 1.0639466985e+03 8.3672698852e+02
4.1015000000e+02 9.0000000000e+01 1.9450184019e+02 2.2302815331e-01 5.0604992274e+04 9.7095795318e+00 2.5622314619e+09 9.8222567330e+05 9.8719530108e+06 1.3044889696e+04 -4.6103203196e+02 1.1659672619e-01 -8.9325555845e+04 8.2405256620e+01 2.6952349061e+02 5.1713470355e-02 1.7254258840e-03 1.0257977040e-03 4.7676126007e-03 4.8492124248e-03 4.1181033148e+01 5.0568174937e+01 4.7865403122e+00 3.5323831753e+01 2.0535664905e+01 -3.4407292727e-01 5.2185179451e-01 1.0554944288e+03 7.9108604718e+02
4.2015000000e+02 9.0000000000e+01 2.1601720430e+02 2.2366299974e-01 5.1481411087e+04 9.9306293847e+00 2.6518075648e+09 1.0220972928e+06 1.1151812594e+07 1.3522560166e+04 -4.5086974178e+02 1.1464933614e-01 -9.7044416757e+04 7.8741355744e+01 2.6493512653e+02 5.1105292123e-02 1.7133578791e-03 9.9065210930e-04 4.9287133075e-03 4.8418577765e-03 4.1754597497e+01 5.0958902781e+01 4.6941730859e+00 3.5805910396e+01 1.9590324074e+01 -3.3287037142e-01 5.2026032976e-01 1.0439894835e+03 7.4900647701e+02
4.3015000000e+02 9.0000000000e+01 2.3750219251e+02 2.2738166495e-01 5.2373090016e+04 1.0228526906e+01 2.7445365200e+09 1.0710103996e+06 1.2471883650e+07 1.4193864101e+04 -4.4093550607e+02 1.1463965580e-01 -1.0436006817e+05 7.6100878020e+01 2.6042446905e+02 5.0861209216e-02 1.7219606846e-03 9.7041205299e-04 5.1311091157e-03 4.8712380072e-03 4.2335358603e+01 5.1637069553e+01 4.6749548692e+00 3.6324632454e+01 1.9040196497e+01 -3.0933408815e-01 5.2191247765e-01 1.0314155168e+03 7.1289519579e+02
4.4015000000e+02 9.0000000000e+01 2.5905184726e+02 2.2949553294e-01 5.3281521796e+04 1.0431410025e+01 2.8406305952e+09 1.1109459957e+06 1.3837765624e+07 1.4767792372e+04 -4.3115361919e+02 1.1443092667e-01 -1.1131986078e+05 7.2986158876e+01 2.5598432065e+02 5.0116387794e-02 1.7106068296e-03 9.4398480084e-04 5.2813293846e-03 4.8544632516e-03 4.2922140237e+01 5.2136947189e+01 4.6292019848e+00 3.6853706412e+01 1.8339712970e+01 -2.9699098986e-01 5.2238362204e-01 1.0229488146e+03 6.7974138405e+02
4.5015000000e+02 9.0000000000e+01 2.8023297027e+02 2.2678609129e-01 5.4189496609e+04 1.0531644549e+01 2.9383030884e+09 1.1407655584e+06 1.5222042734e+07 1.5064993184e+04 -4.2173434453e+02 1.1117135514e-01 -1.1781447811e+05 6.8913200229e+01 2.5169516260e+02 4.8916564150e-02 1.6662551784e-03 9.0122904291e-04 5.3492102659e-03 4.7923104242e-03 4.3513868512e+01 5.2254042845e+01 4.5061557259e+00 3.7362259623e+01 1.7299563563e+01 -3.0486226989e-01 5.1808974779e-01 1.0192039836e+03 6.5000880146e+02
